WATER_SYST,ZIP_CODE
CA3710005,92078
CA3710005,92008
CA3710005,92010
CA3710005,92081
CA3710005,92054
CA3710005,92056
CA2000866,92055
CA2000866,92028
CA2000866,92590
CA3500825,95023
CA4700638,96097
CA0400051,95965
CA1000193,93654
CA4901392,95448
CA3500904,95023
CA3500912,95023
CA3500911,95023
CA4110012,94020
CA4110012,94062
CA1000552,93725
CA1090005,93616
CA0900306,95634
CA3410031,95660
CA3410031,95673
CA3410031,95843
CA3410031,95626
CA3410031,95747
CA4900665,95448
CA1000541,93625
CA4901101,95472
CA4901101,95436
CA5210505,96071
CA0901217,95634
CA1910223,91755
CA1910223,91770
CA1910223,91776
CA1910223,91801
CA4901248,95404
CA1700584,95451
CA1700584,95457
CA1500466,93561
CA2400084,95388
CA5410015,93274
CA1000608,93657
CA1000495,93723
CA2600592,93546
CA4900982,95448
CA1000405,93657
CA4710008,96067
CA5000306,95307
CA5000388,95351
CA5000136,95380
CA5000336,95351
CA1010044,93234
CA1000548,93602
CA0400150,95928
CA5000582,95358
CA2000538,93644
CA2701515,95039
CA3901092,95240
CA2210917,95321
CA2702456,95004
CA4600094,96125
CA3900607,95215
CA5100112,95993
CA1000018,93725
CA1000018,93706
CA1000015,93664
CA2010801,93610
CA4210305,93117
CA4210305,93436
CA5610022,93001
CA5610022,93022
CA5610022,93023
CA5401003,93647
CA1900509,93535
CA4900722,95404
CA0706018,94513
CA4400582,95003
CA0400093,95942
CA1700519,95457
CA1000069,93664
CA3100041,95713
CA2701280,93920
CA2801016,94558
CA1009039,93711
CA2702268,93920
CA3500521,95023
CA3900561,95242
CA3900561,95258
CA3900568,95215
CA1700568,95451
CA2300502,95410
CA0707613,94511
CA3400401,95823
CA1910305,93243
CA4710010,96108
CA4710010,96134
CA2210904,95311
CA1000208,93723
CA3610703,92277
CA0810300,95548
CA0810300,95531
CA1500564,93555
CA4500246,96007
CA4300611,95023
CA0400151,95973
CA0400160,95926
CA2110350,94965
CA5305003,95552
CA5305107,95526
CA0400007,95928
CA4901293,95448
CA4900743,95405
CA1400524,93514
CA5200531,96055
CA2000832,93614
CA1000614,93657
CA3310082,92571
CA1310003,92233
CA1000213,93210
CA1502154,93311
CA2000567,93644
CA5400709,93221
CA5400709,93286
CA2000612,93643
CA5100149,95991
CA1800585,96130
CA4901042,95448
CA1210017,95521
CA0400133,95965
CA5401006,93274
CA3303003,92203
CA1300575,92243
CA4901284,95441
CA4901258,95476
CA2100549,94952
CA3610301,92309
CA5400682,93267
CA2310006,95482
CA3910007,95358
CA3910007,95356
CA3910007,95366
CA3910008,95240
CA3910008,95237
CA1000526,93662
CA2600699,93514
CA1000389,93657
CA1000389,93619
CA1000492,93657
CA4901152,95441
CA1000176,93660
CA1000637,93654
CA1000537,93720
CA2900548,95946
CA4900644,95465
CA1000557,93723
CA2900511,95960
CA2110004,94941
CA2110004,94970
CA1710021,95453
CA1710021,95485
CA3000519,90680
CA3000519,92804
CA1000177,93622
CA4901113,95472
CA2900541,95949
CA3000585,92833
CA2000502,93644
CA5301113,96091
CA3600297,92356
CA5301112,96091
CA5301114,96091
CA5301110,96091
CA3900835,95240
CA5301109,96052
CA5301103,96052
CA5301105,96091
CA5301108,96052
CA5301108,96091
CA5301013,96052
CA5301014,96052
CA4700875,96134
CA2700612,93908
CA3010027,92705
CA3010027,92706
CA3010027,92866
CA3010027,92868
CA3010027,92869
CA3010027,92867
CA3010027,92861
CA3010027,92865
CA3010027,92840
CA3010027,92802
CA3010027,92805
CA3010027,92806
CA3010027,92807
CA4700501,96025
CA4700501,96067
CA5301004,96052
CA5301006,96091
CA4700612,96097
CA5301009,96052
CA4700545,96051
CA4700545,96025
CA4700891,96058
CA4700562,96067
CA4700593,96031
CA4700593,95568
CA4700669,96097
CA4700669,96044
CA5301010,96052
CA4710013,96094
CA4700884,96094
CA2210909,95338
CA2210910,95338
CA2210930,95338
CA2210926,95318
CA2210918,95338
CA4901190,95472
CA3610013,92373
CA3610013,92324
CA3610013,92318
CA3610013,92350
CA3610013,92354
CA3610013,92374
CA3610013,92408
CA5010042,95386
CA4901361,95476
CA1300669,92243
CA1410001,93514
CA3900523,95212
CA4410800,95060
CA2400011,95388
CA2400013,95388
CA5000101,95380
CA4901250,95472
CA5410017,93631
CA5410017,93618
CA4900913,95407
CA1910160,90280
CA1910160,90201
CA1910160,90255
CA5401074,93291
CA5010033,95363
CA4901251,95404
CA3500539,95023
CA5400544,93219
CA5400824,93618
CA0706049,94514
CA1502164,93263
CA1503475,93314
CA1503475,93206
CA5000552,95356
CA1000515,93706
CA1000576,93657
CA1000630,93723
CA2701800,93924
CA1000514,93657
CA0701706,94513
CA1610004,93212
CA4900699,95401
CA5402048,93265
CA4901008,95472
CA2700634,95076
CA2700687,93907
CA3900649,95215
CA5403061,93271
CA4901299,94515
CA4500181,96096
CA2100519,94929
CA1000257,93602
CA2208056,95321
CA2203024,93623
CA4100510,94020
CA3901113,95215
CA4901216,95450
CA2000521,93644
CA1500535,93314
CA4901077,95404
CA1900145,93535
CA3900991,95377
CA1900809,93535
CA1900809,93550
CA1900809,93534
CA0410009,95969
CA0410009,95954
CA5400616,93244
CA5400616,93286
CA4010014,93435
CA4010014,93428
CA3600070,92356
CA3610800,92220
CA3610800,92399
CA3610800,92339
CA5710004,95776
CA5710004,95645
CA1010003,93737
CA1010003,93727
CA1010003,93726
CA1010003,93612
CA1010003,93611
CA1010003,93710
CA1010003,93720
CA1010003,93619
CA2700577,95012
CA4600018,96126
CA4810004,94571
CA4810004,95641
CA2410004,95334
CA2410004,95315
CA1200541,95554
CA4110024,94301
CA4110024,94303
CA4110024,94025
CA2800109,94558
CA2000557,93644
CA1510020,93561
CA4901246,95444
CA4500283,96065
CA2700733,95004
CA0707519,94561
CA5000313,95363
CA1000143,93664
CA4700549,96067
CA0202501,96120
CA1400099,93545
CA2701633,93960
CA2701633,93907
CA1200776,95558
CA1700702,95451
CA4500081,96002
CA0706015,94561
CA1710016,95451
CA1700610,95451
CA1700592,95451
CA1400529,93514
CA0110012,94586
CA0110012,94566
CA0110012,94552
CA4900563,95476
CA4901388,95476
CA4200800,93454
CA1400064,93526
CA4910011,95472
CA4910011,95401
CA5602117,93036
CA2700665,93907
CA4010830,93405
CA4210303,93117
CA1700561,95453
CA1700561,95485
CA5610043,91301
CA5610043,91377
CA5610043,91362
CA1210008,95542
CA1210008,95560
CA3500571,95023
CA0510012,95252
CA3900762,95690
CA3410017,95758
CA3410017,95624
CA3410017,95823
CA3410017,95828
CA4400664,95076
CA3901276,95240
CA1100203,95963
CA2800531,94559
CA1000365,93664
CA5010039,95363
CA2701295,93920
CA2610005,93541
CA1000060,93664
CA1000584,93627
CA1000584,93660
CA3410006,95608
CA3410006,95628
CA3410006,95662
CA3410006,95610
CA3410006,95621
CA3410006,95661
CA2701040,93960
CA1400084,96056
CA3301011,92549
CA3103310,95701
CA2300545,95460
CA4400665,95076
CA0410011,95954
CA5800851,95961
CA0400063,95948
CA1000611,93664
CA1210009,95549
CA1210009,95551
CA1210009,95503
CA1210009,95501
CA1000629,93657
CA1000486,93662
CA1000486,93625
CA3200007,95934
CA0800647,95531
CA4700565,96057
CA4700573,96067
CA4700594,95568
CA4700554,96097
CA4700557,96094
CA4700558,96064
CA4700603,96014
CA4700722,96057
CA4710003,96032
CA4710002,96025
CA4710002,96067
CA1000426,93657
CA4700597,96023
CA4700597,96058
CA4700807,96027
CA4700601,96032
CA3100040,95713
CA3610085,91784
CA3610085,91759
CA4700663,96094
CA4700839,96044
CA4700863,96057
CA4700863,35
CA4700863,96067
CA4700666,96094
CA5602140,93066
CA5700554,95937
CA1900146,93551
CA2500547,96006
CA1010023,93646
CA3510300,93908
CA3510300,95045
CA4110027,94044
CA4110027,94066
CA4110027,94080
CA4110027,94015
CA5602301,90265
CA2701241,93908
CA3610034,92880
CA3610034,91752
CA3610034,91710
CA3610034,91761
CA3610034,91762
CA3610034,92337
CA3610034,91763
CA3610034,91764
CA3610034,91730
CA3610034,91786
CA1700676,95453
CA3301541,92324
CA0800615,95548
CA1700698,95451
CA1700677,95453
CA1700725,95453
CA1700725,95485
CA1700715,95453
CA4901338,95448
CA0900317,95634
CA1710002,95422
CA1400012,93555
CA3910702,95304
CA3600012,92307
CA1700674,95451
CA2700682,93907
CA1000178,93210
CA2300667,95456
CA1800511,96130
CA2100577,94971
CA2700589,93907
CA1910062,91768
CA1910062,91767
CA1910062,91773
CA1910062,91711
CA1910062,91750
CA1910062,93563
CA2701701,93426
CA3710012,92082
CA3710012,92061
CA4010006,93430
CA3400155,95615
CA3303028,92253
CA3303028,92203
CA3303028,92506
CA4901300,94951
CA5000284,95357
CA1910154,90032
CA1910154,91801
CA1910154,91030
CA1910154,90042
CA1910154,91108
CA1910154,91106
CA1910154,91105
CA1910189,90640
CA1910189,91755
CA1910189,91770
CA5000529,95357
CA5000574,95360
CA5000588,95351
CA3500581,95023
CA0707585,94563
CA0707589,94565
CA4910025,95452
CA1700730,95453
CA4600081,96124
CA4110017,94028
CA4110017,94062
CA4110017,94301
CA4110017,94027
CA4110017,94303
CA4110017,94025
CA4110017,94063
CA4600098,96124
CA4600078,95944
CA1700736,95423
CA4600071,33
CA3301947,92549
CA2700579,95076
CA4600075,95922
CA4600069,96126
CA1000279,93648
CA4600012,95922
CA4600012,95910
CA4510800,96003
CA4510800,96008
CA4510505,96033
CA4500284,96051
CA4500285,96051
CA1010051,93636
CA1010051,93626
CA3500575,95023
CA3901348,95304
CA1206004,95540
CA4900911,95452
CA2700536,93908
CA4900748,95462
CA3310007,92274
CA3310007,92236
CA3310007,92201
CA3310007,92203
CA3310007,92239
CA3900714,95242
CA3400149,95641
CA0900631,96150
CA1910149,90804
CA1910149,90815
CA1910149,90755
CA1910149,90806
CA1910149,90807
CA1510018,93523
CA1510018,93501
CA1510018,93560
CA1910303,93536
CA5800924,95960
CA5800924,95922
CA2702165,93907
CA1200597,95587
CA1200597,95542
CA1210307,95542
CA1200587,95542
CA1200587,95560
CA1502564,93238
CA5105004,95668
CA1400109,93514
CA1610006,93266
CA1900801,93535
CA1710011,95451
CA2710018,93955
CA1510027,93555
CA1510027,93524
CA1510027,93523
CA1510027,93516
CA1000601,93657
CA0707572,94511
CA1000502,93706
CA1000041,93626
CA4901208,95409
CA2110500,94937
CA5301201,96091
CA1900055,93552
CA1000545,93662
CA1000042,93602
CA1000525,93621
CA1000525,93633
CA3301937,92236
CA1000508,93602
CA1000599,93657
CA1000635,93662
CA1000592,93725
CA1000562,93725
CA1210016,95521
CA1210016,95519
CA1210016,95570
CA2400128,95380
CA1700609,95461
CA2300735,95437
CA2110003,94903
CA2110003,94946
CA2110003,94949
CA2110003,94956
CA2110003,94937
CA2110003,94940
CA2110003,94952
CA2110003,94971
CA2110003,94929
CA2110003,94947
CA2110003,94945
CA2110003,94954
CA2210901,95311
CA4901298,95472
CA4300543,95020
CA4300543,95046
CA4300543,95037
CA4110025,94019
CA4110025,94038
CA4110025,94044
CA4110025,94066
CA4110025,94080
CA4110025,94015
CA1000573,93675
CA1000529,93619
CA1300632,92274
CA3900579,95215
CA1910061,91104
CA1910061,91001
CA5400538,93274
CA4901063,95401
CA0210001,95223
CA0800635,95548
CA0800825,95531
CA2300668,95460
CA2000385,93604
CA2000385,93644
CA1300629,92259
CA4900946,95441
CA2700674,93907
CA2701876,95076
CA5400747,93271
CA5601725,93225
CA0110016,94501
CA1400024,93514
CA4900568,94952
CA4900568,94972
CA1000057,93722
CA3400125,95832
CA5401071,93271
CA1200501,95511
CA4901086,95439
CA4901086,95403
CA5400940,93271
CA3900512,95212
CA2710005,93907
CA2710005,95012
CA1400031,93514
CA4900533,95442
CA0900103,95720
CA4900552,95404
CA3900682,95237
CA3110028,96140
CA3110028,96161
CA4900703,95472
CA4900703,95444
CA4901383,95442
CA0300085,95665
CA3200127,95934
CA0400149,95942
CA2100527,94952
CA3400128,95641
CA2701837,93907
CA2701837,95012
CA4901370,95403
CA1210312,95569
CA5500213,95364
CA5500213,95335
CA5800820,95977
CA1206013,95570
CA1210321,95570
CA1200798,95528
CA5500357,95321
CA0800555,95543
CA1200522,95589
CA3610093,92385
CA3610093,92407
CA3610093,92321
CA3610093,92352
CA5500128,95370
CA5800827,95935
CA3700924,91906
CA3900733,95258
CA3900733,95220
CA2701956,95004
CA1900936,93535
CA1700596,95485
CA1200704,95570
CA4901263,95448
CA1710018,95423
CA4300578,95020
CA5500268,95329
CA3600308,92407
CA2702140,93924
CA2702140,93908
CA3301226,92239
CA3301227,92239
CA1000067,93664
CA2702163,95039
CA5000317,95361
CA5101009,95993
CA4901331,95441
CA5500049,95327
CA5500049,95228
CA1000482,93657
CA4900611,95425
CA1000424,93619
CA1000424,93651
CA1000587,93664
CA3910017,95304
CA3910017,95337
CA3910017,95330
CA3910017,95231
CA3910017,95206
CA3910017,95336
CA4901451,95401
CA5010005,95358
CA5010005,95368
CA5010005,95356
CA1200706,95570
CA5400550,93292
CA1500349,93309
CA2800521,94558
CA2400064,95374
CA5500054,95335
CA5500132,95310
CA5500125,95370
CA1000579,93602
CA5304113,95527
CA3301535,92530
CA3901248,95242
CA2702266,93920
CA2300832,95460
CA2010006,93638
CA2310004,95490
CA2000728,93637
CA5410003,93221
CA1200643,95570
CA4900817,95407
CA5400732,93265
CA1900102,93551
CA2700731,93908
CA4900675,95407
CA5400792,93257
CA3500579,95023
CA1800524,96130
CA1900581,92397
CA1900581,93563
CA2310001,95437
CA2700853,93907
CA2400122,95301
CA4510006,96003
CA4510006,96019
CA1000569,93633
CA2400245,95315
CA2400249,95334
CA2400226,95303
CA1000049,93664
CA2400250,93610
CA2400248,95341
CA4901147,95472
CA3710011,91934
CA1010057,93706
CA3910015,95304
CA3910015,95337
CA3910015,95330
CA3910015,95231
CA3910015,95206
CA3910015,95336
CA2208034,95311
CA1900523,93551
CA1900523,93536
CA1900523,93534
CA2700691,93920
CA2700691,93907
CA2000775,93614
CA4900708,95472
CA2400058,93620
CA2000527,93644
CA5700571,95653
CA1300662,92283
CA3010022,90740
CA3010022,92844
CA3010022,92845
CA3010022,92841
CA3010022,90680
CA3010022,90720
CA3010022,92804
CA3010022,90630
CA3010022,90808
CA3010022,90716
CA3010022,90715
CA3010022,90620
CA3010022,90623
CA1910081,90222
CA3610025,92252
CA3610025,92284
CA3610025,92277
CA3610025,92285
CA1909006,93532
CA1909006,93536
CA1500557,93314
CA1910139,91733
CA1910139,91770
CA1910139,91731
CA1910139,91776
CA1910139,91801
CA1910139,91780
CA1910139,91030
CA1910139,91775
CA1910139,91108
CA1910139,91007
CA1910139,91106
CA1910139,91107
CA1009111,93664
CA2400028,95315
CA1500555,93314
CA2010004,93637
CA2400066,95365
CA2400065,95341
CA4901353,95448
CA5403132,93256
CA1500593,93308
CA0400144,95942
CA0900582,96150
CA1502659,93527
CA3010073,92630
CA3010073,92629
CA3010073,92677
CA3010073,92651
CA3010073,92675
CA3010073,92656
CA3010073,92653
CA3010073,92692
CA3010073,92691
CA3010073,92637
CA3710023,92014
CA3710023,92075
CA3710023,92067
CA3710023,92007
CA3710023,92091
CA3710023,92024
CA3601015,92365
CA4010003,93405
CA2810302,94574
CA2810302,94515
CA1000280,93667
CA1000586,93730
CA1000634,93662
CA1000533,93725
CA1000501,93667
CA1000485,93725
CA1000553,93619
CA5000049,95361
CA1000578,93631
CA1300638,92233
CA4901278,95476
CA0500003,95252
CA1000083,93664
CA1000593,93725
CA4901345,95476
CA0810800,95548
CA2700509,93907
CA1000564,93234
CA4500219,96088
CA1000570,93725
CA0910302,96150
CA1000627,93242
CA1000641,93640
CA1000641,93668
CA1000641,93630
CA4901381,94951
CA1000012,93664
CA0706000,94505
CA1510056,93205
CA2700594,95076
CA5500020,95370
CA0410002,95928
CA0410002,95926
CA0410002,95973
CA4800531,95687
CA1000575,93625
CA5610006,90265
CA0900106,95684
CA3901304,95240
CA2701929,93907
CA0900104,95684
CA1500374,93561
CA5410036,93267
CA1110002,95963
CA1110002,95951
CA2710705,93426
CA1510012,93203
CA1510012,93307
CA1510012,93241
CA1300616,92283
CA1300616,92225
CA3901074,95240
CA5010021,95382
CA5010021,95316
CA3301283,92883
CA4900832,95401
CA2300591,95490
CA4410013,95065
CA4410013,95060
CA4410013,95066
CA0510002,95249
CA0510002,95245
CA0510002,95232
CA0510002,95665
CA0510002,95255
CA0510002,95252
CA0510002,95642
CA4901328,95436
CA4901328,95492
CA2000800,93622
CA3810702,94130
CA4500018,96051
CA2300663,95417
CA2300837,95482
CA3301690,92549
CA3301690,92220
CA5410513,93271
CA2100581,94952
CA0300048,95666
CA3900558,95209
CA2800040,94558
CA4901133,95452
CA0901244,95634
CA0710008,94521
CA0710008,94509
CA0710008,94565
CA0710008,94585
CA0710008,94520
CA2300604,95460
CA1500585,93307
CA3701341,92086
CA1009120,93706
CA0105020,94566
CA1700589,95453
CA1700589,95485
CA4900548,95405
CA4900548,95404
CA4010005,93445
CA4010005,93433
CA4010005,93420
CA0900102,95623
CA4901017,95425
CA3710009,91916
CA4901347,95448
CA1900817,93535
CA1610001,93245
CA1610001,93230
CA1610001,93202
CA2700503,93907
CA2400071,95388
CA2400062,95369
CA2400055,95322
CA1210021,95524
CA1210021,95521
CA3500562,95045
CA1200588,95570
CA5000117,95326
CA1010021,93640
CA4400613,95076
CA3600279,92308
CA0400021,95965
CA2701935,93908
CA4901119,95448
CA5000337,95363
CA0707542,94517
CA3600382,92280
CA3600382,92332
CA1310013,92243
CA2000524,93644
CA5000035,95307
CA2701742,93927
CA2701742,93930
CA0310002,95640
CA0706037,94511
CA3610031,92411
CA3610031,92407
CA2701822,93908
CA2701355,93924
CA1510004,93307
CA3110051,96161
CA5000467,95355
CA0790004,94509
CA5200503,96061
CA4900999,95436
CA4900999,95446
CA0300049,95665
CA3200130,95923
CA5400819,93292
CA2701503,93908
CA2702466,93960
CA1210308,95528
CA1000483,93630
CA1700536,95457
CA4400618,95033
CA5500112,95346
CA5500168,95335
CA1000497,93602
CA5500109,95370
CA2700535,93908
CA3710707,90704
CA4900711,95472
CA4400595,95033
CA5500266,95329
CA2701570,95004
CA4410010,95062
CA4410010,95010
CA4410010,95073
CA4410010,95065
CA4410010,95064
CA4410010,95060
CA5500201,95321
CA5500210,95321
CA5500194,95370
CA5500237,95346
CA5500242,95327
CA3200195,95947
CA2110502,94937
CA1800569,96130
CA3910002,95209
CA4600017,96124
CA4600017,96125
CA4600056,96125
CA1200592,95570
CA4510507,96033
CA5310800,96052
CA4500036,96080
CA4500036,96007
CA4500072,96071
CA4510303,96051
CA4500039,96016
CA4500039,96028
CA4500153,96007
CA3210007,96020
CA1700738,95451
CA3200022,96137
CA3200022,31
CA2702026,95076
CA3200009,95971
CA3200020,96129
CA3200020,96122
CA4910313,95465
CA4910313,95450
CA2410002,93622
CA2410002,93620
CA2700656,93907
CA1910127,91791
CA1910127,91724
CA1910127,91723
CA1910127,91722
CA1910127,91773
CA1910127,91740
CA1910101,90638
CA1910101,90604
CA1910101,90605
CA5602103,93033
CA4100555,94020
CA3601085,92356
CA5510004,95335
CA5500176,95364
CA3301877,92860
CA3301877,92880
CA5500248,95346
CA5500248,95335
CA4900844,95441
CA2310009,95490
CA2210516,95389
CA2702055,93907
CA2210519,95389
CA4900686,95425
CA5510503,95321
CA4710001,96023
CA4710001,96058
CA3710029,92130
CA3710029,92014
CA3710029,92075
CA3710029,92067
CA3710029,92007
CA3710029,92091
CA3710029,92127
CA3710029,92024
CA3710029,92029
CA3710029,92009
CA3710029,92078
CA3410047,95690
CA4910024,95441
CA4910024,95425
CA1200710,95570
CA2010012,93653
CA4500098,96002
CA1300643,92283
CA0400019,95965
CA0300033,95666
CA4900909,95476
CA4900580,95404
CA2010013,93614
CA2010014,93614
CA2010014,93601
CA2010014,93644
CA2701257,93923
CA2702004,93907
CA5610010,93036
CA1800528,96130
CA1800577,96114
CA1700734,95453
CA0105010,94550
CA0500099,95222
CA4900797,95407
CA0800605,95531
CA1010055,93657
CA1010055,93619
CA0706022,94514
CA4010010,93451
CA4010010,93446
CA2700842,95012
CA0900535,96150
CA0400079,95942
CA0500085,95249
CA1900301,93551
CA0110009,94583
CA0110009,94568
CA0110009,94588
CA0110009,94582
CA0110009,94551
CA0110009,94506
CA1502319,93215
CA1000071,93664
CA0900300,95720
CA1400007,93514
CA4700531,96058
CA3901081,95205
CA1710012,95426
CA1710012,95461
CA0510003,95222
CA0510003,95247
CA2500801,96134
CA2500911,96015
CA4700630,96097
CA2400167,95303
CA5700712,95698
CA5700712,95937
CA5700712,95912
CA2800035,94574
CA2800527,94508
CA2800593,94558
CA3410005,95683
CA0500019,95249
CA0500019,95246
CA5200864,96022
CA4910308,94923
CA4910308,95465
CA4700702,96058
CA4900943,95472
CA4900943,95465
CA0300036,95666
CA0300088,95665
CA4310007,94087
CA4310007,94024
CA4310007,94022
CA4310007,94086
CA4310007,94040
CA4310007,94041
CA4310007,94085
CA4310007,94306
CA4310007,94035
CA4310007,94043
CA4310007,94303
CA1000399,93725
CA2701542,93926
CA4700825,96027
CA3690002,92324
CA3690002,92354
CA3690002,92374
CA3690002,92408
CA3690002,92410
CA3690002,92376
CA3690002,92401
CA3690002,92415
CA3690002,92411
CA3690002,92405
CA3690002,92404
CA3690002,92322
CA3690002,92407
CA0800542,95531
CA0300037,95640
CA3301169,92563
CA4900912,95452
CA1009179,93234
CA1910244,91390
CA1910244,93532
CA3600114,92256
CA2700586,93906
CA2700586,93907
CA5000099,95356
CA2702608,93907
CA2702608,95076
CA1900913,91390
CA3500537,95045
CA4900975,95441
CA5500064,95379
CA3700866,92029
CA1400005,93514
CA1000122,93633
CA4500104,96002
CA5200014,96080
CA4901317,95448
CA4901317,95441
CA3710041,92036
CA5200584,96080
CA3200509,96106
CA3200509,96103
CA2700629,93924
CA2700629,95076
CA3410023,95823
CA3410023,95822
CA3410023,95824
CA3410023,95820
CA1910001,91755
CA1910001,91754
CA1910001,91770
CA1910001,91803
CA1910001,90032
CA1910001,91776
CA1910001,91801
CA1910001,91030
CA1910001,91775
CA1910001,91108
CA2400315,95340
CA0202503,96120
CA2700984,93465
CA2700984,93446
CA5610702,61
CA3701934,91962
CA4000705,93420
CA3400103,95641
CA5403212,93615
CA5403212,93618
CA0400010,95954
CA4210009,93254
CA1910140,91104
CA1910140,91001
CA1910140,91011
CA4010019,93465
CA4010019,93446
CA0400060,95966
CA1500544,93314
CA2410021,93635
CA1910085,90201
CA1910085,90270
CA1910085,90255
CA1910085,90058
CA4200733,93108
CA4200612,93460
CA2702641,93960
CA2702641,93908
CA4400652,95003
CA4700880,96067
CA5601105,93015
CA2000511,93610
CA5010019,95380
CA5010019,95382
CA5010019,95316
CA5010019,95307
CA1310801,92274
CA4400684,95076
CA3302009,92274
CA1300635,92233
CA3400167,95641
CA1200579,95549
CA5200562,96075
CA1400193,93514
CA0400155,95942
CA2702409,93908
CA0405001,95965
CA0405001,95969
CA2410007,95333
CA2410007,95365
CA2410007,95340
CA3301717,92274
CA5800824,95901
CA2300708,95490
CA1500493,93307
CA0202504,96120
CA4500012,96002
CA4410306,95060
CA1500597,93203
CA3210009,96020
CA2300596,95460
CA2701273,93920
CA5410006,93247
CA3310026,92585
CA3310026,92567
CA2610004,93529
CA4510011,96007
CA4510011,96047
CA4510011,96001
CA1000258,93657
CA4901404,95472
CA2702256,93426
CA0707620,94563
CA4901204,95442
CA1300622,92283
CA4901257,95448
CA1410800,93514
CA1510801,93280
CA2800543,94558
CA0400103,95954
CA2702148,93924
CA2210907,95306
CA5601117,93023
CA2800625,94576
CA2800625,94574
CA2210503,95389
CA2600501,93514
CA2600501,93546
CA1200500,95570
CA3600785,92365
CA1000461,93706
CA2600546,93546
CA2600538,93514
CA2600621,93514
CA3700071,91962
CA3700071,91916
CA3710026,92027
CA3710026,92084
CA3710026,92026
CA3710026,92003
CA3710026,92082
CA3710026,92061
CA3710026,92028
CA4900998,95401
CA4710800,96032
CA4700881,96067
CA2610002,93529
CA4700591,96064
CA2800530,94559
CA4900705,95441
CA4901253,95448
CA5800828,95901
CA4700577,96064
CA1502619,93527
CA4700569,96064
CA3610001,92301
CA5200012,96080
CA5200555,96080
CA5200547,96080
CA5200548,96080
CA3900722,95212
CA2700787,95076
CA0901243,95720
CA5301017,96052
CA2701897,93908
CA0707521,94514
CA1000172,93664
CA1000050,93664
CA3400123,95837
CA1210015,95563
CA1210015,95573
CA1210015,50
CA1210015,95546
CA4500102,96003
CA5310001,96024
CA5310001,96093
CA5310001,96052
CA0300078,95640
CA1900583,93563
CA1200772,95570
CA4300834,95014
CA4300834,95070
CA3700422,91962
CA0900564,96150
CA0410012,95901
CA0410012,95914
CA0410012,95966
CA0300081,95669
CA1000058,93664
CA5410008,93615
CA5410008,93647
CA1400110,93514
CA3500905,95045
CA2400078,95324
CA2400078,95380
CA4810024,94534
CA4810024,94533
CA4810024,95688
CA2300590,95460
CA4200702,93110
CA5000573,95356
CA1000600,93619
CA2700606,93930
CA1400184,93545
CA1000583,93675
CA0400070,95965
CA1400067,93514
CA1400135,93514
CA4010832,93422
CA5304105,95527
CA4400624,95076
CA1610005,93245
CA3710018,92029
CA3710018,92078
CA3710018,92025
CA3710018,92069
CA3710018,92026
CA5010013,95322
CA5010013,95360
CA5200500,96080
CA5200502,96035
CA4900620,95421
CA5200521,96055
CA5200539,96080
CA5200527,96055
CA5200545,96080
CA0706029,94514
CA2701942,93907
CA0500026,95257
CA2100566,94903
CA2100566,94946
CA3701408,92082
CA3701408,92061
CA3701408,92059
CA1900616,91702
CA1910254,93243
CA1009023,93210
CA1009023,93234
CA1300637,92233
CA4710011,96097
CA4710011,96064
CA1000467,93725
CA1400045,93514
CA4901382,95401
CA2210900,95318
CA1805007,96109
CA1805007,96113
CA1900046,91384
CA4310011,95033
CA4310011,95120
CA4310011,95032
CA4310011,95030
CA4310011,95123
CA4310011,95118
CA4310011,95124
CA4310011,95136
CA4310011,95008
CA4310011,95111
CA4310011,95130
CA4310011,95125
CA4310011,95121
CA4310011,95117
CA4310011,95014
CA4310011,95129
CA4310011,95128
CA4310011,95126
CA4310011,95122
CA4310011,95148
CA4310011,95113
CA4310011,95192
CA4310011,95112
CA4310011,95110
CA4310011,95050
CA4310011,95116
CA4310011,95140
CA4310011,95133
CA4310011,95127
CA4310011,95131
CA4310011,95132
CA4310011,95035
CA4310011,95134
CA4310011,95070
CA4901069,95476
CA2701187,93450
CA1800523,96130
CA2500538,96123
CA4010001,93445
CA4010001,93433
CA4010001,93420
CA4010001,93449
CA4900600,95409
CA5602120,93036
CA0800800,95531
CA3610051,92322
CA3610051,92325
CA2803657,94574
CA2701681,93908
CA2100560,94952
CA1400006,93514
CA3600386,92398
CA3900661,95215
CA1910301,93535
CA2700592,93906
CA2700592,93907
CA3910004,95219
CA3910004,95242
CA3910004,95258
CA3910004,95240
CA3910004,95220
CA3110026,95603
CA3110026,95602
CA1000316,93618
CA4500054,96007
CA2000737,93644
CA3600209,92359
CA3600446,92317
CA3600446,92352
CA5410004,93221
CA5410004,93223
CA5410004,93292
CA4500089,96088
CA4900787,95407
CA4500254,96007
CA4500303,96002
CA2210934,95345
CA3310006,92230
CA3310006,92223
CA3310006,92220
CA3310006,92399
CA3310006,92339
CA2700856,93908
CA1200707,95554
CA2702613,93960
CA1000021,93657
CA2000727,93637
CA2000550,93604
CA3910005,95337
CA3910005,95330
CA3910005,95366
CA3910005,95336
CA2000688,93644
CA2201070,95338
CA5610700,93042
CA5610700,93041
CA5610700,93033
CA5610700,91320
CA2000534,93645
CA2000534,93643
CA1500096,93311
CA2000553,93637
CA2000501,93669
CA1700527,95461
CA5700700,95695
CA3700291,92004
CA5403023,93618
CA5400816,93292
CA3600260,92382
